"GEO_ID","NAME","B19001_001E","B19001_001EA","B19001_001M","B19001_001MA","B19001_002E","B19001_002EA","B19001_002M","B19001_002MA","B19001_003E","B19001_003EA","B19001_003M","B19001_003MA","B19001_004E","B19001_004EA","B19001_004M","B19001_004MA","B19001_005E","B19001_005EA","B19001_005M","B19001_005MA","B19001_006E","B19001_006EA","B19001_006M","B19001_006MA","B19001_007E","B19001_007EA","B19001_007M","B19001_007MA","B19001_008E","B19001_008EA","B19001_008M","B19001_008MA","B19001_009E","B19001_009EA","B19001_009M","B19001_009MA","B19001_010E","B19001_010M","B19001_010MA","B19001_010EA","B19001_011E","B19001_011M","B19001_011MA","B19001_011EA","B19001_012E","B19001_012EA","B19001_012M","B19001_012MA","B19001_013E","B19001_013M","B19001_013MA","B19001_013EA","B19001_014E","B19001_014EA","B19001_014M","B19001_014MA","B19001_015E","B19001_015M","B19001_015MA","B19001_015EA","B19001_016E","B19001_016EA","B19001_016M","B19001_016MA","B19001_017E","B19001_017EA","B19001_017M","B19001_017MA",
"1400000US06061020901","Census Tract 209.01, Placer County, California","925","null","59","null","104","null","45","null","94","null","43","null","59","null","34","null","46","null","24","null","55","null","35","null","71","null","41","null","50","null","33","null","77","null","41","null","50","35","null","null","58","29","null","null","69","null","31","null","98","38","null","null","22","null","18","null","72","54","null","null","0","null","12","null","0","null","12","null",
"1400000US06061020908","Census Tract 209.08, Placer County, California","2403","null","140","null","108","null","77","null","122","null","83","null","144","null","109","null","165","null","105","null","101","null","70","null","126","null","89","null","139","null","77","null","219","null","126","null","107","80","null","null","243","147","null","null","260","null","110","null","252","100","null","null","167","null","115","null","149","88","null","null","84","null","61","null","17","null","27","null",
"1400000US06061021003","Census Tract 210.03, Placer County, California","2338","null","143","null","91","null","64","null","206","null","107","null","79","null","89","null","75","null","54","null","173","null","130","null","99","null","68","null","203","null","113","null","46","null","50","null","89","58","null","null","150","86","null","null","227","null","93","null","247","120","null","null","217","null","90","null","202","95","null","null","108","null","71","null","126","null","68","null",
"1400000US06061021034","Census Tract 210.34, Placer County, California","1363","null","32","null","28","null","44","null","27","null","42","null","0","null","12","null","17","null","22","null","0","null","12","null","16","null","19","null","9","null","15","null","26","null","31","null","15","17","null","null","104","58","null","null","154","null","70","null","220","82","null","null","349","null","120","null","102","59","null","null","154","null","63","null","142","null","72","null",
"1400000US06061021035","Census Tract 210.35, Placer County, California","2504","null","81","null","17","null","28","null","19","null","29","null","48","null","57","null","82","null","60","null","91","null","98","null","29","null","32","null","95","null","100","null","74","null","74","null","28","35","null","null","114","73","null","null","332","null","143","null","309","125","null","null","481","null","167","null","359","137","null","null","313","null","160","null","113","null","78","null",
"1400000US06061021037","Census Tract 210.37, Placer County, California","975","null","54","null","40","null","30","null","33","null","22","null","94","null","61","null","35","null","20","null","46","null","40","null","57","null","45","null","23","null","20","null","22","null","27","null","41","33","null","null","90","40","null","null","75","null","42","null","167","66","null","null","70","null","35","null","95","55","null","null","49","null","38","null","38","null","30","null",
"1400000US06061021038","Census Tract 210.38, Placer County, California","2372","null","124","null","41","null","49","null","66","null","55","null","34","null","41","null","75","null","74","null","65","null","77","null","136","null","95","null","73","null","67","null","102","null","70","null","21","33","null","null","136","77","null","null","134","null","83","null","331","139","null","null","415","null","165","null","335","135","null","null","247","null","143","null","161","null","121","null",
"1400000US06061021039","Census Tract 210.39, Placer County, California","1005","null","75","null","15","null","23","null","27","null","22","null","7","null","11","null","67","null","45","null","85","null","51","null","69","null","37","null","45","null","31","null","55","null","36","null","43","40","null","null","123","61","null","null","100","null","47","null","194","73","null","null","64","null","37","null","24","21","null","null","64","null","44","null","23","null","21","null",
"1400000US06061021040","Census Tract 210.40, Placer County, California","2061","null","141","null","138","null","79","null","146","null","81","null","153","null","72","null","133","null","72","null","218","null","92","null","94","null","53","null","133","null","82","null","45","null","43","null","118","62","null","null","191","85","null","null","194","null","72","null","199","77","null","null","108","null","65","null","54","62","null","null","91","null","65","null","46","null","44","null",
"1400000US06061021043","Census Tract 210.43, Placer County, California","1144","null","50","null","9","null","15","null","0","null","12","null","0","null","12","null","0","null","12","null","10","null","16","null","16","null","18","null","41","null","30","null","23","null","28","null","25","32","null","null","111","56","null","null","123","null","61","null","131","71","null","null","146","null","70","null","304","79","null","null","107","null","43","null","98","null","41","null",
"1400000US06061021044","Census Tract 210.44, Placer County, California","1803","null","42","null","33","null","32","null","0","null","17","null","106","null","92","null","64","null","49","null","30","null","29","null","9","null","15","null","60","null","50","null","26","null","31","null","30","29","null","null","81","64","null","null","278","null","109","null","154","60","null","null","215","null","85","null","226","99","null","null","307","null","125","null","184","null","82","null",
