"GEO_ID","NAME","P052001","P052002","P052003","P052004","P052005","P052006","P052007","P052008","P052009","P052010","P052011","P052012","P052013","P052014","P052015","P052016","P052017",
"1500000US060379104021","Block Group 1, Census Tract 9104.02, Los Angeles County, California","445","55","28","0","50","53","35","28","58","15","36","0","47","22","0","18","0",
"1500000US060379104022","Block Group 2, Census Tract 9104.02, Los Angeles County, California","527","108","62","32","106","35","30","0","48","17","34","21","34","0","0","0","0",
"1500000US060379104031","Block Group 1, Census Tract 9104.03, Los Angeles County, California","658","113","110","108","66","27","54","37","39","26","19","25","34","0","0","0","0",
"1500000US060379104041","Block Group 1, Census Tract 9104.04, Los Angeles County, California","284","25","14","18","47","8","16","0","29","12","30","16","41","4","7","9","8",
"1500000US060379104042","Block Group 2, Census Tract 9104.04, Los Angeles County, California","801","98","72","43","35","109","24","26","50","42","93","125","35","22","13","14","0",
"1500000US060379105011","Block Group 1, Census Tract 9105.01, Los Angeles County, California","669","208","147","81","97","41","11","19","0","21","11","18","7","0","8","0","0",
"1500000US060379105012","Block Group 2, Census Tract 9105.01, Los Angeles County, California","639","289","76","38","74","49","18","21","21","8","19","20","0","0","6","0","0",
"1500000US060379105013","Block Group 3, Census Tract 9105.01, Los Angeles County, California","574","196","119","57","59","21","21","34","18","15","12","8","7","0","0","0","7",
"1500000US060379105021","Block Group 1, Census Tract 9105.02, Los Angeles County, California","502","51","63","64","0","25","46","84","77","0","27","17","29","10","9","0","0",
"1500000US060379105022","Block Group 2, Census Tract 9105.02, Los Angeles County, California","591","114","75","49","41","64","41","53","25","18","20","71","20","0","0","0","0",
"1500000US060379105031","Block Group 1, Census Tract 9105.03, Los Angeles County, California","591","36","65","24","57","66","27","75","40","28","42","37","40","30","0","24","0",
"1500000US060379105032","Block Group 2, Census Tract 9105.03, Los Angeles County, California","432","29","24","11","41","18","31","7","49","45","27","63","55","21","8","3","0",
"1500000US060379105033","Block Group 3, Census Tract 9105.03, Los Angeles County, California","376","0","8","33","5","7","22","35","22","21","56","98","38","31","0","0","0",
"1500000US060379105034","Block Group 4, Census Tract 9105.03, Los Angeles County, California","513","33","33","6","18","38","62","25","26","6","89","77","84","16","0","0","0",
"1500000US060379106011","Block Group 1, Census Tract 9106.01, Los Angeles County, California","443","64","31","33","37","46","57","25","32","18","0","33","35","32","0","0","0",
"1500000US060379106012","Block Group 2, Census Tract 9106.01, Los Angeles County, California","415","68","26","40","22","36","29","40","30","23","7","59","0","28","0","0","7",
"1500000US060379106013","Block Group 3, Census Tract 9106.01, Los Angeles County, California","565","35","51","28","18","83","40","55","24","21","99","50","55","6","0","0","0",
"1500000US060379106021","Block Group 1, Census Tract 9106.02, Los Angeles County, California","850","129","51","66","53","47","29","57","58","35","99","110","79","6","20","11","0",
"1500000US060379106031","Block Group 1, Census Tract 9106.03, Los Angeles County, California","552","91","24","17","49","29","30","39","36","39","49","56","53","33","0","0","7",
"1500000US060379106032","Block Group 2, Census Tract 9106.03, Los Angeles County, California","385","28","0","30","47","18","27","13","15","18","17","87","77","8","0","0","0",
"1500000US060379106033","Block Group 3, Census Tract 9106.03, Los Angeles County, California","419","0","0","0","0","17","72","16","39","41","40","93","23","50","21","0","7",
"1500000US060379106034","Block Group 4, Census Tract 9106.03, Los Angeles County, California","555","55","84","16","10","23","10","7","52","33","76","86","73","16","6","0","8",
"1500000US060379106041","Block Group 1, Census Tract 9106.04, Los Angeles County, California","246","13","0","0","5","0","13","0","7","12","50","41","63","42","0","0","0",
"1500000US060379106042","Block Group 2, Census Tract 9106.04, Los Angeles County, California","534","52","35","16","44","12","31","27","19","22","81","56","67","37","22","6","7",
"1500000US060379106043","Block Group 3, Census Tract 9106.04, Los Angeles County, California","644","63","48","51","50","21","33","29","21","33","117","107","31","40","0","0","0",
"1500000US060379106044","Block Group 4, Census Tract 9106.04, Los Angeles County, California","592","34","38","68","49","59","51","45","22","44","57","55","38","26","0","6","0",
"1500000US060379107031","Block Group 1, Census Tract 9107.03, Los Angeles County, California","1041","71","34","47","117","34","61","95","60","85","90","203","96","34","0","7","7",
"1500000US060379107032","Block Group 2, Census Tract 9107.03, Los Angeles County, California","1488","131","35","69","13","60","105","92","107","78","183","221","230","107","31","26","0",
"1500000US060379107041","Block Group 1, Census Tract 9107.04, Los Angeles County, California","1598","70","23","90","68","94","130","112","132","83","179","207","244","134","23","0","9",
"1500000US060379107042","Block Group 2, Census Tract 9107.04, Los Angeles County, California","562","30","21","23","39","68","27","27","22","29","58","81","95","18","16","8","0",
"1500000US060379107051","Block Group 1, Census Tract 9107.05, Los Angeles County, California","927","47","0","22","46","43","79","39","32","47","117","170","202","33","41","9","0",
"1500000US060379107052","Block Group 2, Census Tract 9107.05, Los Angeles County, California","231","20","14","0","17","7","18","13","17","7","47","24","25","22","0","0","0",
"1500000US060379107061","Block Group 1, Census Tract 9107.06, Los Angeles County, California","1024","55","24","71","53","78","97","114","69","43","69","175","129","29","9","0","9",
"1500000US060379107071","Block Group 1, Census Tract 9107.07, Los Angeles County, California","1456","150","112","112","76","110","62","107","65","67","117","216","145","69","43","0","5",
"1500000US060379107081","Block Group 1, Census Tract 9107.08, Los Angeles County, California","218","18","22","0","0","21","31","0","10","13","11","26","46","12","8","0","0",
"1500000US060379107091","Block Group 1, Census Tract 9107.09, Los Angeles County, California","501","18","0","37","30","28","19","11","29","8","58","88","53","80","32","0","10",
"1500000US060379107101","Block Group 1, Census Tract 9107.10, Los Angeles County, California","703","23","0","0","42","31","38","68","57","52","57","99","172","25","24","5","10",
"1500000US060379107102","Block Group 2, Census Tract 9107.10, Los Angeles County, California","898","42","14","30","23","6","33","53","83","75","124","110","147","99","51","8","0",
"1500000US060379107103","Block Group 3, Census Tract 9107.10, Los Angeles County, California","671","54","6","44","16","39","20","59","56","28","89","119","75","50","16","0","0",
"1500000US060379107104","Block Group 4, Census Tract 9107.10, Los Angeles County, California","623","41","39","36","65","63","48","60","85","23","72","72","8","11","0","0","0",
"1500000US060379108031","Block Group 1, Census Tract 9108.03, Los Angeles County, California","624","16","17","15","47","25","0","21","21","0","61","74","155","99","29","29","15",
"1500000US060379108032","Block Group 2, Census Tract 9108.03, Los Angeles County, California","559","22","28","8","17","0","8","0","5","0","42","123","87","111","36","45","27",
"1500000US060379108041","Block Group 1, Census Tract 9108.04, Los Angeles County, California","794","24","8","20","46","16","37","66","42","53","99","69","119","72","31","51","41",
"1500000US060379108051","Block Group 1, Census Tract 9108.05, Los Angeles County, California","667","29","33","32","15","57","14","38","31","10","60","59","113","45","53","36","42",
"1500000US060379108052","Block Group 2, Census Tract 9108.05, Los Angeles County, California","955","39","40","35","39","74","35","8","55","23","90","112","111","115","39","62","78",
"1500000US060379108061","Block Group 1, Census Tract 9108.06, Los Angeles County, California","127","23","0","0","0","0","0","30","0","30","0","44","0","0","0","0","0",
"1500000US060379108071","Block Group 1, Census Tract 9108.07, Los Angeles County, California","1302","35","14","13","12","32","13","35","51","69","134","228","235","232","80","70","49",
"1500000US060379108072","Block Group 2, Census Tract 9108.07, Los Angeles County, California","323","34","27","6","19","8","32","18","14","13","27","54","42","13","0","8","8",
"1500000US060379108081","Block Group 1, Census Tract 9108.08, Los Angeles County, California","74","0","0","0","0","0","0","0","0","0","0","10","33","23","8","0","0",
"1500000US060379108082","Block Group 2, Census Tract 9108.08, Los Angeles County, California","1106","22","35","5","0","31","35","45","62","65","86","122","347","134","74","32","11",
"1500000US060379108091","Block Group 1, Census Tract 9108.09, Los Angeles County, California","598","31","13","0","6","0","21","15","17","12","14","22","46","124","54","87","136",
"1500000US060379108101","Block Group 1, Census Tract 9108.10, Los Angeles County, California","642","0","0","5","0","22","44","5","18","18","18","101","135","111","65","63","37",
"1500000US060379109011","Block Group 1, Census Tract 9109.01, Los Angeles County, California","541","31","34","19","24","20","26","26","16","26","43","72","81","53","51","0","19",
"1500000US060379109021","Block Group 1, Census Tract 9109.02, Los Angeles County, California","525","107","67","25","38","33","17","17","20","12","39","88","38","19","0","0","5",
"1500000US060379110001","Block Group 1, Census Tract 9110, Los Angeles County, California","471","70","12","37","30","25","28","9","28","33","32","61","36","42","17","0","11",
"1500000US060379200131","Block Group 1, Census Tract 9200.13, Los Angeles County, California","132","0","6","7","0","9","0","0","5","6","32","15","35","8","0","9","0",
"1500000US060379200132","Block Group 2, Census Tract 9200.13, Los Angeles County, California","195","8","6","7","7","0","8","0","17","0","28","31","42","27","0","7","7",
"1500000US060379200133","Block Group 3, Census Tract 9200.13, Los Angeles County, California","296","17","17","12","0","52","7","40","8","21","68","11","34","0","0","9","0",
"1500000US060379200134","Block Group 4, Census Tract 9200.13, Los Angeles County, California","573","10","0","0","0","7","13","0","15","38","52","84","104","123","30","47","50",
"1500000US060379200141","Block Group 1, Census Tract 9200.14, Los Angeles County, California","147","36","0","12","0","0","0","26","0","8","27","10","7","21","0","0","0",
"1500000US060379200151","Block Group 1, Census Tract 9200.15, Los Angeles County, California","319","0","5","0","0","4","7","0","8","16","8","42","125","65","13","16","10",
"1500000US060379200152","Block Group 2, Census Tract 9200.15, Los Angeles County, California","444","16","0","0","6","9","20","0","10","25","10","72","118","104","30","24","0",
"1500000US060379200161","Block Group 1, Census Tract 9200.16, Los Angeles County, California","738","18","25","9","35","15","4","26","8","54","88","142","115","68","69","39","23",
