bg2010gj,bg2010ge,bg2020gj,bg2020ge,wt_pop,wt_adult,wt_hh,wt_fam,wt_hu,parea
G06003704026003,060374026003,G06003704026013,060374026013,0.311611374408,0.316010058676,0.270321361059,0.284023668639,0.284467713787,0.548795346701
G06003704026004,060374026004,G06003704026022,060374026022,1,1,1,1,1,1
G06003704026005,060374026005,G06003704026023,060374026023,1,1,1,1,1,1
G06003704027021,060374027021,G06003704027021,060374027021,1,1,1,1,1,1
G06003704027022,060374027022,G06003704027022,060374027022,1,1,1,1,1,1
G06003704027023,060374027023,G06003704027023,060374027023,1,1,1,1,1,1
G06003704027024,060374027024,G06003704027024,060374027024,1,1,1,1,1,1
G06003704027031,060374027031,G06003704027031,060374027031,0.999969837732,0.999967373907,0.999966631789,0.999968387783,0.999968197444,0.999922351303
G06003704027031,060374027031,G06007100002031,060710002031,3.0162268e-5,3.2626093e-5,3.3368211e-5,3.1612217e-5,3.1802556e-5,7.7648697e-5
G06003704027032,060374027032,G06003704027032,060374027032,1,1,1,1,1,1
G06003704027051,060374027051,G06003704027051,060374027051,1,1,1,1,1,1
G06003704027052,060374027052,G06003704027052,060374027052,1,1,1,1,1,1
G06003704027061,060374027061,G06003704027061,060374027061,1,1,1,1,1,1
G06003704027062,060374027062,G06003704027062,060374027062,1,1,1,1,1,1
G06003704027063,060374027063,G06003704027063,060374027063,1,1,1,1,1,1
G06003704028011,060374028011,G06003704028011,060374028011,1,1,1,1,1,1
G06003704028012,060374028012,G06003704028012,060374028012,1,1,1,1,1,1
G06003704028013,060374028013,G06003704028013,060374028013,1,1,1,1,1,1
G06003704028031,060374028031,G06003704028031,060374028031,1,1,1,1,1,1
G06003704028032,060374028032,G06003704028032,060374028032,1,1,1,1,1,1
G06003704028041,060374028041,G06003704028041,060374028041,1,1,1,1,1,1
G06003704028042,060374028042,G06003704028042,060374028042,0.439440993789,0.441260744986,0.471636952998,0.459357277883,0.474258970359,0.52762441519
G06003704028042,060374028042,G06003704028043,060374028043,0.560333191384,0.558544799763,0.528127350488,0.540413634611,0.525514157958,0.471539061602
G06003704028042,060374028042,G06007100003081,060710003081,2.25814827e-4,1.94455252e-4,2.35696513e-4,2.29087506e-4,2.26871683e-4,8.36523208e-4
G06003704029021,060374029021,G06003704029021,060374029021,0.793845012977,0.793565683646,0.799065420561,0.785185185185,0.802395209581,0.667728555415
G06003704029021,060374029021,G06003704029022,060374029022,0.206154987023,0.206434316354,0.200934579439,0.214814814815,0.197604790419,0.332271444585
G06003704029022,060374029022,G06003704029022,060374029022,0.292155816435,0.298795180723,0.305818673884,0.302848575712,0.291044776119,0.373554127818
G06003704029022,060374029022,G06003704029023,060374029023,0.707844183565,0.701204819277,0.694181326116,0.697151424288,0.708955223881,0.626445872182
G06003704029031,060374029031,G06003704029031,060374029031,0.38424359594,0.377398720682,0.4,0.390663390663,0.396130346232,0.365240752039
G06003704029031,060374029031,G06007100004033,060710004033,0,0,0,0,0,4.40386606e-4
G06003704029031,060374029031,G06003704029032,060374029032,0.61575640406,0.622601279318,0.6,0.609336609337,0.603869653768,0.634318861355
G06003704029041,060374029041,G06003704029032,060374029032,0,0,0,0,0,1.63782037e-4
G06003704029041,060374029041,G06003704029041,060374029041,1,1,1,1,1,0.999836217963
G06003704029042,060374029042,G06003704029042,060374029042,1,1,1,1,1,0.999945088737
G06003704029042,060374029042,G06007100004013,060710004013,0,0,0,0,0,5.4911263e-5
G06003704030001,060374030001,G06003704030001,060374030001,1,1,1,1,1,1
G06003704030002,060374030002,G06003704030002,060374030002,1,1,1,1,1,1
G06003704030003,060374030003,G06003704030003,060374030003,1,1,1,1,1,1
G06003704032001,060374032001,G06003704090004,060374090004,1,1,1,1,1,0.996531240371
G06003704032001,060374032001,G06003704033271,060374033271,0,0,0,0,0,0.002989196156
G06003704032001,060374032001,G06003704034031,060374034031,0,0,0,0,0,4.79563473e-4
G06003704033031,060374033031,G06003704033271,060374033271,0.002774474832,0.003482587065,0.005208333333,0.004608294931,0.005056890013,0.561595639667
G06003704033031,060374033031,G06003704033261,060374033261,0.70669837495,0.69552238806,0.700520833333,0.691244239631,0.701643489254,0.254770088045
G06003704033031,060374033031,G06003704033262,060374033262,0.290527150218,0.300995024876,0.294270833333,0.304147465438,0.293299620733,0.183634272289
G06003704033041,060374033041,G06003704087071,060374087071,1,1,1,1,1,1
G06003704033042,060374033042,G06003704087073,060374087073,1,1,1,1,1,1
G06003704033051,060374033051,G06003704033051,060374033051,1,1,1,1,1,1
G06003704033121,060374033121,G06003704090004,060374090004,0,0,0,0,0,0.0425249806
G06003704033121,060374033121,G06003704033271,060374033271,1,1,1,1,1,0.9574750194
G06003704033122,060374033122,G06003704033271,060374033271,0.00325732899,0.002988643156,0.00439238653,0.001838235294,0.004291845494,0.848932297463
G06003704033122,060374033122,G06003704033231,060374033231,0,0,0,0,0,0.030064255651
G06003704033122,060374033122,G06003704033283,060374033283,0.99674267101,0.997011356844,0.99560761347,0.998161764706,0.995708154506,0.121003446886
G06003704033123,060374033123,G06003704033272,060374033272,0.979611650485,0.980916030534,0.980582524272,0.977099236641,0.977987421384,0.990663152459
G06003704033123,060374033123,G06003704033271,060374033271,0.020388349515,0.019083969466,0.019417475728,0.022900763359,0.022012578616,0.009336847541
G06003704033161,060374033161,G06003704033161,060374033161,1,1,1,1,1,1
G06003704033162,060374033162,G06003704033162,060374033162,1,1,1,1,1,0.981320797585
G06003704033162,060374033162,G06003704033172,060374033172,0,0,0,0,0,0.018679202415
G06003704033163,060374033163,G06003704033163,060374033163,1,1,1,1,1,1
G06003704033171,060374033171,G06003704033171,060374033171,1,1,1,1,1,1
G06003704033172,060374033172,G06003704033173,060374033173,0.994159474661,0.994285849192,0.99442202431,0.994853446803,0.99441897457,0.982777339599
G06003704033172,060374033172,G06003704033172,060374033172,0.005840525339,0.005714150808,0.00557797569,0.005146553197,0.00558102543,0.017222660401
G06003704033173,060374033173,G06003704033172,060374033172,0.991452991453,0.992307692308,0.99203187251,0.991031390135,0.992156862745,0.996038204042
G06003704033173,060374033173,G06003704033173,060374033173,0.008547008547,0.007692307692,0.00796812749,0.008968609865,0.007843137255,0.003961795958
G06003704033181,060374033181,G06003704033181,060374033181,1,1,1,1,1,1
G06003704033182,060374033182,G06003704033182,060374033182,1,1,1,1,1,1
G06003704033183,060374033183,G06003704033183,060374033183,1,1,1,1,1,1
G06003704033184,060374033184,G06003704033184,060374033184,1,1,1,1,1,0.993446466625
G06003704033184,060374033184,G06003704033182,060374033182,0,0,0,0,0,0.006553533375
G06003704033191,060374033191,G06003704033191,060374033191,1,1,1,1,1,0.986792420058
G06003704033191,060374033191,G06003704033272,060374033272,0,0,0,0,0,0.002251055182
G06003704033191,060374033191,G06003704033271,060374033271,0,0,0,0,0,0.01095652476
G06003704033192,060374033192,G06003704033192,060374033192,1,1,1,1,1,1
G06003704033201,060374033201,G06003704033201,060374033201,1,1,1,1,1,1
G06003704033202,060374033202,G06003704033202,060374033202,1,1,1,1,1,1
G06003704033211,060374033211,G06003704033211,060374033211,0.95131984916,0.951612903226,0.951136363636,0.951093951094,0.951685393258,0.974151687699
G06003704033211,060374033211,G06003704033213,060374033213,0.04868015084,0.048387096774,0.048863636364,0.048906048906,0.048314606742,0.025848312301
G06003704033212,060374033212,G06003704033212,060374033212,1,1,1,1,1,1
G06003704033213,060374033213,G06003704033173,060374033173,0.489090909091,0.519585253456,0.5875,0.513513513514,0.588377723971,0.077512761836
G06003704033213,060374033213,G06003704033213,060374033213,0.510909090909,0.480414746544,0.4125,0.486486486486,0.411622276029,0.922487238164
G06003704033221,060374033221,G06003704033231,060374033231,0,0,0,0,0,0.007265107393
G06003704033221,060374033221,G06003704033283,060374033283,0.186012627489,0.183965195774,0.173166926677,0.179673321234,0.174174174174,0.210251764198
G06003704033221,060374033221,G06003704033281,060374033281,0.813987372511,0.816034804226,0.826833073323,0.820326678766,0.825825825826,0.782483128409
G06003704033222,060374033222,G06003704033282,060374033282,1,1,1,1,1,1
G06003704033231,060374033231,G06003704033231,060374033231,1,1,1,1,1,1
G06003704033232,060374033232,G06003704033232,060374033232,1,1,1,1,1,1
G06003704033233,060374033233,G06003704033233,060374033233,1,1,1,1,1,1
G06003704033241,060374033241,G06003704033241,060374033241,1,1,1,1,1,0.828215113202
G06003704033241,060374033241,G06003704033252,060374033252,0,0,0,0,0,0.171784886798
G06003704033242,060374033242,G06003704033242,060374033242,1,1,1,1,1,1
G06003704033243,060374033243,G06003704033243,060374033243,1,1,1,1,1,1
G06003704033244,060374033244,G06003704033244,060374033244,1,1,1,1,1,0.745803677398
G06003704033244,060374033244,G06003704033252,060374033252,0,0,0,0,0,0.254196322602
G06003704033251,060374033251,G06003704033252,060374033252,1,1,1,1,1,0.999991581801
G06003704033251,060374033251,G06007100001111,060710001111,0,0,0,0,0,8.418199e-6
G06003704033252,060374033252,G06003704033251,060374033251,1,1,1,1,1,1
G06003704033253,060374033253,G06003704033251,060374033251,1,1,1,1,1,1
G06003704034011,060374034011,G06003704034011,060374034011,1,1,1,1,1,1
G06003704034012,060374034012,G06003704034012,060374034012,1,1,1,1,1,1
G06003704034013,060374034013,G06003704034013,060374034013,0.997660046317,0.997511885773,0.99746457815,0.997536945305,0.997508061638,0.997627661904
G06003704034013,060374034013,G06003704034082,060374034082,0.002339953683,0.002488114227,0.00253542185,0.002463054695,0.002491938362,0.002372338096
G06003704034021,060374034021,G06003704034021,060374034021,1,1,1,1,1,1
G06003704034022,060374034022,G06003704034022,060374034022,1,1,1,1,1,1
G06003704034031,060374034031,G06003704034031,060374034031,1,1,1,1,1,0.996466038732
G06003704034031,060374034031,G06003704033271,060374033271,0,0,0,0,0,0.002017981646
G06003704034031,060374034031,G06003704090004,060374090004,0,0,0,0,0,0.001515979622
G06003704034032,060374034032,G06003704034032,060374034032,1,1,1,1,1,1
G06003704034033,060374034033,G06003704034033,060374034033,1,1,1,1,1,1
G06003704034041,060374034041,G06003704034041,060374034041,1,1,1,1,1,1
G06003704034042,060374034042,G06003704034042,060374034042,1,1,1,1,1,1
G06003704034051,060374034051,G06003704034091,060374034091,0.98589822195,0.985282726569,0.98755186722,0.986455981941,0.987854251012,0.970061241103
G06003704034051,060374034051,G06003704035001,060374035001,0,0,0,0,0,0.005952087911
G06003704034051,060374034051,G06003704024041,060374024041,0,0,0,0,0,0.017548856066
G06003704034051,060374034051,G06003704034031,060374034031,0.01410177805,0.014717273431,0.01244813278,0.013544018059,0.012145748988,0.006437814921
G06003704034061,060374034061,G06003704034092,060374034092,1,1,1,1,1,1
G06003704034071,060374034071,G06003704034071,060374034071,1,1,1,1,1,1
G06003704034072,060374034072,G06003704034072,060374034072,1,1,1,1,1,1
G06003704034081,060374034081,G06003704034081,060374034081,1,1,1,1,1,1
G06003704034082,060374034082,G06003704034082,060374034082,0.990919271757,0.990394175965,0.990500038704,0.990754559824,0.990543646073,0.990735456305
G06003704034082,060374034082,G06003704034013,060374034013,0.009080728243,0.009605824035,0.009499961296,0.009245440176,0.009456353927,0.009264543695
G06003704034083,060374034083,G06003704034083,060374034083,1,1,1,1,1,1
G06003704034084,060374034084,G06003704034084,060374034084,1,1,1,1,1,1
G06003704034085,060374034085,G06003704034085,060374034085,1,1,1,1,1,1
G06003704035001,060374035001,G06003704035001,060374035001,1,1,1,1,1,0.999974478488
G06003704035001,060374035001,G06003704034091,060374034091,0,0,0,0,0,2.5521512e-5
G06003704036001,060374036001,G06003704036011,060374036011,0.543093173998,0.525882579651,0.511564780033,0.534463460026,0.506480618677,0.525988495138
G06003704036001,060374036001,G06003704036012,060374036012,0.456906826002,0.474117420349,0.488435219967,0.465536539974,0.493519381323,0.474011504862
G06003704036002,060374036002,G06003704036013,060374036013,0.368617683686,0.372611464968,0.358778625954,0.333333333333,0.380434782609,0.631061583804
G06003704036002,060374036002,G06003704036012,060374036012,0.631382316314,0.627388535032,0.641221374046,0.666666666667,0.619565217391,0.367137325911
G06003704036002,060374036002,G06003704013031,060374013031,0,0,0,0,0,0.001801090286
G06003704036003,060374036003,G06003704036013,060374036013,0.996666666667,0.995925020375,0.994186046512,0.995381062356,0.994328922495,0.987535226863
G06003704036003,060374036003,G06003704036012,060374036012,0.003333333333,0.004074979625,0.005813953488,0.004618937644,0.005671077505,0.012464773137
G06003704036004,060374036004,G06003704036014,060374036014,0.951230228471,0.950716332378,0.952380952381,0.949033391916,0.949197860963,0.915753511997
G06003704036004,060374036004,G06003704036012,060374036012,0.048769771529,0.049283667622,0.047619047619,0.050966608084,0.050802139037,0.084246488003
G06003704037021,060374037021,G06003704037021,060374037021,1,1,1,1,1,1
G06003704037022,060374037022,G06003704037022,060374037022,1,1,1,1,1,1
G06003704037031,060374037031,G06003704037034,060374037034,0.415245202559,0.437626432906,0.484671532847,0.425357873211,0.489361702128,0.375110136259
G06003704037031,060374037031,G06003704037033,060374037033,0.584754797441,0.562373567094,0.515328467153,0.574642126789,0.510638297872,0.624889863741
G06003704037032,060374037032,G06003704037031,060374037031,0.723754448399,0.737659456461,0.764071856287,0.732049036778,0.762130177515,0.835011803601
G06003704037032,060374037032,G06003704037032,060374037032,0.276245551601,0.262340543539,0.235928143713,0.267950963222,0.237869822485,0.164988196399
G06003704037033,060374037033,G06003704037032,060374037032,0.975961538462,0.976344086022,0.966666666667,0.967948717949,0.967032967033,0.982841578803
G06003704037033,060374037033,G06003704037031,060374037031,0.024038461538,0.023655913978,0.033333333333,0.032051282051,0.032967032967,0.017158421197
G06003704037211,060374037211,G06003704037211,060374037211,1,1,1,1,1,1
G06003704037212,060374037212,G06003704037212,060374037212,1,1,1,1,1,1
G06003704037213,060374037213,G06003704037213,060374037213,1,1,1,1,1,1
G06003704037214,060374037214,G06003704037214,060374037214,1,1,1,1,1,1
G06003704037221,060374037221,G06003704037221,060374037221,1,1,1,1,1,1
G06003704037222,060374037222,G06003704037222,060374037222,1,1,1,1,1,1
G06003704037223,060374037223,G06003704037222,060374037222,0.569077819678,0.550898203593,0.573085846868,0.582002902758,0.566964285714,0.334294083907
G06003704037223,060374037223,G06003704037223,060374037223,0.430922180322,0.449101796407,0.426914153132,0.417997097242,0.433035714286,0.665705916093
G06003704038011,060374038011,G06003704038012,060374038012,1,1,1,1,1,0.983504212454
G06003704038011,060374038011,G06003704038011,060374038011,0,0,0,0,0,0.016495787546
G06003704038012,060374038012,G06003704038013,060374038013,1,1,1,1,1,1
G06003704038013,060374038013,G06003704038013,060374038013,1,1,1,1,1,1
G06003704038014,060374038014,G06003704038011,060374038011,1,1,1,1,1,1
G06003704038021,060374038021,G06003704038021,060374038021,1,1,1,1,1,1
G06003704038022,060374038022,G06003704038022,060374038022,1,1,1,1,1,1
G06003704038023,060374038023,G06003704038023,060374038023,1,1,1,1,1,1
G06003704039011,060374039011,G06003704039013,060374039013,1,1,1,1,1,1
G06003704039012,060374039012,G06003704039012,060374039012,1,1,1,1,1,1
G06003704039013,060374039013,G06003704039011,060374039011,1,1,1,1,1,1
G06003704039021,060374039021,G06003704039021,060374039021,0.431068931069,0.424339987122,0.368045649073,0.4140625,0.374309392265,0.558766290966
G06003704039021,060374039021,G06003704039022,060374039022,0.568931068931,0.575660012878,0.631954350927,0.5859375,0.625690607735,0.441233709034
G06003704039022,060374039022,G06003704039022,060374039022,1,1,1,1,1,1
G06003704039023,060374039023,G06003704039023,060374039023,1,1,1,1,1,1
G06003704040001,060374040001,G06003704040001,060374040001,1,1,1,1,1,1
G06003704040002,060374040002,G06003704040002,060374040002,1,1,1,1,1,1
G06003704040003,060374040003,G06003704040003,060374040003,1,1,1,1,1,1
G06003704040004,060374040004,G06003704040004,060374040004,1,1,1,1,1,1
G06003704041001,060374041001,G06003704041001,060374041001,1,1,1,1,1,1
G06003704041002,060374041002,G06003704041002,060374041002,1,1,1,1,1,1
G06003704041003,060374041003,G06003704041003,060374041003,1,1,1,1,1,1
G06003704041004,060374041004,G06003704041001,060374041001,0.101681957187,0.108108108108,0.130952380952,0.136563876652,0.127413127413,0.088822215267
G06003704041004,060374041004,G06003704041004,060374041004,0.898318042813,0.891891891892,0.869047619048,0.863436123348,0.872586872587,0.911177784733
