"GEO_ID","NAME","B19013_001M","B19013_001MA","B19013_001E","B19013_001EA",
"1400000US06065043307","Census Tract 433.07, Riverside County, California","2734","null","27142","null",
"1400000US06065043308","Census Tract 433.08, Riverside County, California","5472","null","28889","null",
"1400000US06065043309","Census Tract 433.09, Riverside County, California","4825","null","37383","null",
"1400000US06065043310","Census Tract 433.10, Riverside County, California","3131","null","29848","null",
"1400000US06065043311","Census Tract 433.11, Riverside County, California","16078","null","70341","null",
"1400000US06065043312","Census Tract 433.12, Riverside County, California","1941","null","51957","null",
"1400000US06065043313","Census Tract 433.13, Riverside County, California","16937","null","41824","null",
"1400000US06065043314","Census Tract 433.14, Riverside County, California","15699","null","54110","null",
"1400000US06065043315","Census Tract 433.15, Riverside County, California","7342","null","55294","null",
"1400000US06065043316","Census Tract 433.16, Riverside County, California","3108","null","38313","null",
"1400000US06065043317","Census Tract 433.17, Riverside County, California","8661","null","60556","null",
"1400000US06065043401","Census Tract 434.01, Riverside County, California","9049","null","30663","null",
"1400000US06065043403","Census Tract 434.03, Riverside County, California","5178","null","29407","null",
"1400000US06065043404","Census Tract 434.04, Riverside County, California","1673","null","26194","null",
"1400000US06065043405","Census Tract 434.05, Riverside County, California","2944","null","21019","null",
"1400000US06065043503","Census Tract 435.03, Riverside County, California","5855","null","29694","null",
"1400000US06065043504","Census Tract 435.04, Riverside County, California","5626","null","47684","null",
"1400000US06065043505","Census Tract 435.05, Riverside County, California","3987","null","25406","null",
"1400000US06065043506","Census Tract 435.06, Riverside County, California","13117","null","46402","null",
"1400000US06065043507","Census Tract 435.07, Riverside County, California","4262","null","28602","null",
"1400000US06065043508","Census Tract 435.08, Riverside County, California","11847","null","37250","null",
"1400000US06065043509","Census Tract 435.09, Riverside County, California","5050","null","50010","null",
"1400000US06065043512","Census Tract 435.12, Riverside County, California","5189","null","53429","null",
"1400000US06065043513","Census Tract 435.13, Riverside County, California","10812","null","45234","null",
"1400000US06065043517","Census Tract 435.17, Riverside County, California","29519","null","63988","null",
"1400000US06065043601","Census Tract 436.01, Riverside County, California","7388","null","28646","null",
"1400000US06065043602","Census Tract 436.02, Riverside County, California","7749","null","27295","null",
"1400000US06065043701","Census Tract 437.01, Riverside County, California","3745","null","34289","null",
"1400000US06065043702","Census Tract 437.02, Riverside County, California","9627","null","49393","null",
"1400000US06065043703","Census Tract 437.03, Riverside County, California","11292","null","41706","null",
"1400000US06065043802","Census Tract 438.02, Riverside County, California","3193","null","53377","null",
"1400000US06065043807","Census Tract 438.07, Riverside County, California","6141","null","55500","null",
"1400000US06065043809","Census Tract 438.09, Riverside County, California","7277","null","50676","null",
"1400000US06065043810","Census Tract 438.10, Riverside County, California","4938","null","72817","null",
"1400000US06065043811","Census Tract 438.11, Riverside County, California","10701","null","49643","null",
"1400000US06065043812","Census Tract 438.12, Riverside County, California","4213","null","40833","null",
"1400000US06065043813","Census Tract 438.13, Riverside County, California","6291","null","36795","null",
"1400000US06065043814","Census Tract 438.14, Riverside County, California","23958","null","41786","null",
"1400000US06065043818","Census Tract 438.18, Riverside County, California","7199","null","82253","null",
"1400000US06065043820","Census Tract 438.20, Riverside County, California","12971","null","87661","null",
"1400000US06065043821","Census Tract 438.21, Riverside County, California","14912","null","32338","null",
"1400000US06065043822","Census Tract 438.22, Riverside County, California","8727","null","72687","null",
"1400000US06065043823","Census Tract 438.23, Riverside County, California","3594","null","89226","null",
"1400000US06065043900","Census Tract 439, Riverside County, California","7248","null","43750","null",
"1400000US06065044000","Census Tract 440, Riverside County, California","4719","null","27118","null",
"1400000US06065044101","Census Tract 441.01, Riverside County, California","8066","null","39007","null",
"1400000US06065044102","Census Tract 441.02, Riverside County, California","4284","null","35343","null",
"1400000US06065044103","Census Tract 441.03, Riverside County, California","4752","null","37425","null",
"1400000US06065044104","Census Tract 441.04, Riverside County, California","18914","null","78824","null",
"1400000US06065044200","Census Tract 442, Riverside County, California","7652","null","29514","null",
"1400000US06065044300","Census Tract 443, Riverside County, California","8601","null","40000","null",
"1400000US06065044402","Census Tract 444.02, Riverside County, California","20408","null","55938","null",
"1400000US06065044403","Census Tract 444.03, Riverside County, California","8115","null","40990","null",
"1400000US06065044404","Census Tract 444.04, Riverside County, California","15242","null","42434","null",
"1400000US06065044405","Census Tract 444.05, Riverside County, California","8255","null","52669","null",
"1400000US06065044505","Census Tract 445.05, Riverside County, California","4573","null","41909","null",
"1400000US06065044507","Census Tract 445.07, Riverside County, California","4799","null","38544","null",
"1400000US06065044509","Census Tract 445.09, Riverside County, California","3439","null","31250","null",
"1400000US06065044510","Census Tract 445.10, Riverside County, California","13826","null","40083","null",
"1400000US06065044515","Census Tract 445.15, Riverside County, California","6974","null","28112","null",
"1400000US06065044516","Census Tract 445.16, Riverside County, California","5447","null","33109","null",
"1400000US06065044517","Census Tract 445.17, Riverside County, California","20405","null","45817","null",
"1400000US06065044518","Census Tract 445.18, Riverside County, California","8344","null","47027","null",
"1400000US06065044520","Census Tract 445.20, Riverside County, California","6085","null","42188","null",
"1400000US06065044521","Census Tract 445.21, Riverside County, California","18243","null","41607","null",
"1400000US06065044522","Census Tract 445.22, Riverside County, California","7864","null","37518","null",
"1400000US06065044602","Census Tract 446.02, Riverside County, California","7133","null","32149","null",
"1400000US06065044604","Census Tract 446.04, Riverside County, California","6000","null","48712","null",
"1400000US06065044605","Census Tract 446.05, Riverside County, California","7457","null","37403","null",
